Department,Department_Name,Division,Gender,Base_Salary,Overtime_Pay,Longevity_Pay,Grade
POL,Department of Police,POL 47 MSB Information Mgmt and Tech Division Records Management Section,F,78947,1712.81,3732.58,16
POL,Department of Police,POL 47 MSB Information Mgmt and Tech Division Records Management Section,F,78947,12989.03,3732.58,16
POL,Department of Police,POL 47 MSB Information Mgmt and Tech Division Records Management Section,F,75621,350.11,1181.63,15
POL,Department of Police,POL 47 MSB Information Mgmt and Tech Division Records Management Section,F,89948,16620.29,1461.72,16
POL,Department of Police,POL 47 MSB Information Mgmt and Tech Division Records Management Section,M,78947,172.41,6257.7,16
POL,Department of Police,POL 47 MSB Information Mgmt and Tech Division Records Management Section,F,60894.3133,1735.66,0,16
POL,Department of Police,POL 47 MSB Information Mgmt and Tech Division Records Management Section,F,63073.03,0,0,16
POL,Department of Police,POL 47 MSB Information Mgmt and Tech Division Records Management Section,M,107367,43570.2,0,23
POL,Department of Police,POL 47 MSB Information Mgmt and Tech Division Records Management Section,M,58263,2678.35,0,16
POL,Department of Police,POL 47 MSB Information Mgmt and Tech Division Records Management Section,F,62676,1465.54,0,15
POL,Department of Police,POL 47 MSB Information Mgmt and Tech Division Records Management Section,M,105914.655,13459.98,0,23
POL,Department of Police,POL 47 MSB Information Mgmt and Tech Division Records Management Section,M,63676,0,0,15
POL,Department of Police,POL 47 MSB Information Mgmt and Tech Division Telephone Reporting Section,M,124833,0,8720.4,A1
POL,Department of Police,POL 47 MSB Information Mgmt and Tech Division Telephone Reporting Section,F,85149.9575,6150.83,0,18
POL,Department of Police,POL 47 MSB Information Mgmt and Tech Division Telephone Reporting Section,F,78947,2667.53,6257.7,16
POL,Department of Police,POL 47 MSB Information Mgmt and Tech Division Telephone Reporting Section,F,54583,1975.84,0,18
POL,Department of Police,POL 47 MSB Information Mgmt and Tech Division Warrant Control Section,M,78947,1789.07,1085.59,16
POL,Department of Police,POL 47 MSB Information Mgmt and Tech Division Warrant Control Section,F,78947,1125.57,6257.7,16
POL,Department of Police,POL 47 MSB Information Mgmt and Tech Division Warrant Control Section,F,78947,4750.59,3732.58,16
POL,Department of Police,POL 47 MSB Information Mgmt and Tech Division Warrant Control Section,F,78947,5158.16,3732.58,16
POL,Department of Police,POL 47 MSB Information Mgmt and Tech Division Warrant Control Section,M,66168.9697,5386.7,0,16
POL,Department of Police,POL 47 MSB Information Mgmt and Tech Division Warrant Control Section,M,62805.5179,0,0,16
POL,Department of Police,POL 47 MSB Information Mgmt and Tech Division Warrant Control Section,M,60894.3133,7510.33,0,16
POL,Department of Police,POL 47 MSB Information Mgmt and Tech Division Warrant Control Section,F,60894.3133,9329.24,0,16
POL,Department of Police,POL 47 MSB Management and Budget Division,F,78947,0,3732.58,16
POL,Department of Police,POL 47 MSB Management and Budget Division,F,98808.8197,372.67,0,23
POL,Department of Police,POL 47 MSB Management and Budget Division,F,152431.05,0,0,M3
POL,Department of Police,POL 47 MSB Management and Budget Division,F,117424,0,5013.3,N25
POL,Department of Police,POL 47 MSB Management and Budget Division,F,117424,571.74,5580.66,25
POL,Department of Police,POL 47 MSB Management and Budget Division,F,98228,1432.97,4186.89,N21
POL,Department of Police,POL 47 MSB Management and Budget Division,F,78947,609.69,2408.01,16
POL,Department of Police,POL 47 MSB Management and Budget Division,F,107337.7133,0,0,23
POL,Department of Police,POL 47 MSB Management and Budget Division,F,64569.7066,1396.83,0,16
POL,Department of Police,POL 47 MSB Management and Budget Division,M,98228,0,0,21
POL,Department of Police,POL 47 MSB Management and Budget Division,F,122842,0,0,N26
POL,Department of Police,POL 47 MSB Management and Budget Division,F,100780.4407,0,0,23
POL,Department of Police,POL 47 MSB Management and Budget Division,M,107367,192.2,0,N23
POL,Department of Police,POL 47 MSB Management and Budget Division,F,110673.4333,53.21,0,25
POL,Department of Police,POL 47 MSB Management and Budget Division,M,165543.82,0,0,M2
POL,Department of Police,POL 47 MSB Management and Budget Division,F,90342.045,1500.94,0,N23
POL,Department of Police,POL 47 MSB Management and Budget Division False Alarm Reduction Unit,F,97791.49,4894.65,538.15,21
POL,Department of Police,POL 47 MSB Management and Budget Division False Alarm Reduction Unit,M,78753.18,10957.38,0,18
POL,Department of Police,POL 47 MSB Management and Budget Division False Alarm Reduction Unit,M,117424,0,0,N25
POL,Department of Police,POL 47 MSB Management and Budget Division Fleet Management Section,M,164759,342.75,0,A2
POL,Department of Police,POL 47 MSB Management and Budget Division Fleet Management Section,M,107367,4351.49,3546.14,N23
POL,Department of Police,POL 47 MSB Management and Budget Division Procurement and Logistics,M,73410,0,0,N19
POL,Department of Police,POL 47 MSB Management and Budget Division Procurement and Logistics,M,54338.201,159.11,0,13
POL,Department of Police,POL 47 MSB Management and Budget Division Vehicle Recovery Section,M,120032,11804.83,3262.42,A1
POL,Department of Police,POL 47 MSB Management and Budget Division Vehicle Recovery Section,M,124833,29510.81,2184.65,A1
POL,Department of Police,POL 47 MSB Management and Budget Division Vehicle Recovery Section,F,113488,7143.83,9891.72,P5
POL,Department of Police,POL 47 MSB Management and Budget Division Vehicle Recovery Section,F,69442,8137.61,3276.15,13
POL,Department of Police,POL 47 MSB Management and Budget Division Vehicle Recovery Section,M,76587.7295,8324.68,0,N18
POL,Department of Police,POL 47 MSB Management and Budget Division Vehicle Recovery Section,M,55326.8216,10346.07,0,16
POL,Department of Police,POL 47 MSB Management and Budget Division Vehicle Recovery Section,M,73829.655,4107.82,0,16
POL,Department of Police,POL 47 MSB Management and Budget Division Vehicle Recovery Section,M,55478.4736,7621.97,0,16
POL,Department of Police,POL 47 MSB Management and Budget Division Vehicle Recovery Section,F,56833,3008,0,16
POL,Department of Police,POL 47 MSB Personnel Division,M,86103,0,2843.88,N18
POL,Department of Police,POL 47 MSB Personnel Division,F,152940,0,0,M3
POL,Department of Police,POL 47 MSB Personnel Division Background Section,M,92977.155,0,0,21
POL,Department of Police,POL 47 MSB Personnel Division Background Section,M,97117.155,0,0,21
POL,Department of Police,POL 47 MSB Personnel Division Polygraph Section,M,124833,0,13310.7,A1
POL,Department of Police,POL 47 MSB Personnel Division Recruitment Section,F,108084,3370.39,11524.76,P4
POL,Department of Police,POL 47 MSB Personnel Division Recruitment Section,M,124833,2585.45,10880.52,A1
POL,Department of Police,POL 47 MSB Personnel Division Recruitment Section,M,108084,6838.83,11524.76,P4
POL,Department of Police,POL 47 MSB Personnel Division Recruitment Section,F,87921,13457.32,0,P4
POL,Department of Police,POL 47 MSB Training and Education Division,M,108084,4853.7,11524.76,P4
POL,Department of Police,POL 47 MSB Training and Education Division,F,93346.42,740.52,322.89,21
POL,Department of Police,POL 47 MSB Training and Education Division,F,98999.6,114.17,4695.49,16
POL,Department of Police,POL 47 MSB Training and Education Division,M,108084,2070.79,11524.76,P4
POL,Department of Police,POL 47 MSB Training and Education Division,M,182766.02,0,0,A3
POL,Department of Police,POL 47 MSB Training and Education Division,M,103927,523.29,1547.21,P4
POL,Department of Police,POL 47 MSB Training and Education Division,M,124833,10006.22,13310.7,A1
POL,Department of Police,POL 47 MSB Training and Education Division,M,124833,17964.56,13310.7,A1
POL,Department of Police,POL 47 MSB Training and Education Division,M,113488,7639.18,12101.05,P5
POL,Department of Police,POL 47 MSB Training and Education Division,M,108084,311.28,1891.5,P4
POL,Department of Police,POL 47 MSB Training and Education Division,M,124833,11718.48,13310.7,A1
POL,Department of Police,POL 47 MSB Training and Education Division,M,124833,191.96,13310.7,A1
POL,Department of Police,POL 47 MSB Training and Education Division,M,108084,4246.22,11524.76,P4
POL,Department of Police,POL 47 MSB Training and Education Division,M,113488,2834.22,12101.05,P5
POL,Department of Police,POL 47 MSB Training and Education Division,M,108084,6815.71,7550.4,P4
POL,Department of Police,POL 47 MSB Training and Education Division,F,107367,0,5097.58,23
POL,Department of Police,POL 47 MSB Training and Education Division,M,108084,5264.18,11524.76,P4
POL,Department of Police,POL 47 MSB Training and Education Division,M,109123,261.76,5931.9,P5
POL,Department of Police,POL 47 MSB Training and Education Division,M,108084,2981.9,3710.33,P4
POL,Department of Police,POL 47 MSB Training and Education Division,F,108084,4001.93,8587.09,P4
POL,Department of Police,POL 47 MSB Training and Education Division,M,108084,3470.93,11524.76,P4
POL,Department of Police,POL 47 MSB Training and Education Division,F,108084,3445.74,3710.33,P4
POL,Department of Police,POL 47 MSB Training and Education Division,M,124833,4601.2,8720.4,A1
POL,Department of Police,POL 47 MSB Training and Education Division,M,108084,9363.02,3710.33,P4
POL,Department of Police,POL 47 MSB Training and Education Division,F,108084,8116.92,11524.76,P4
POL,Department of Police,POL 47 MSB Training and Education Division,M,124833,1298.2,8720.4,A1
POL,Department of Police,POL 47 MSB Training and Education Division,F,124833,14254.74,13310.7,A1
POL,Department of Police,POL 47 MSB Training and Education Division,F,113488,3594.74,12101.05,P5
POL,Department of Police,POL 47 MSB Training and Education Division,F,157217.26,4216.87,0,A2
POL,Department of Police,POL 47 MSB Training and Education Division,M,108084,7317.48,11524.76,P4
POL,Department of Police,POL 47 MSB Training and Education Division,M,108084,3219.15,11524.76,P4
POL,Department of Police,POL 47 MSB Training and Education Division,F,104428,7138.08,0,P4
POL,Department of Police,POL 47 MSB Training and Education Division,M,104428,8213.91,0,P4
POL,Department of Police,POL 47 MSB Training and Education Division,M,67142,33416.54,0,P1
POL,Department of Police,POL 47 MSB Training and Education Division,M,100897,1026.9,0,P4
POL,Department of Police,POL 47 MSB Training and Education Division,M,104428,13716.47,0,P4
POL,Department of Police,POL 47 MSB Training and Education Division,M,62676,0,0,P1
POL,Department of Police,POL 47 MSB Training and Education Division,M,93986.0002,0,0,20
POL,Department of Police,POL 47 MSB Training and Education Division,F,87921,7765.77,0,P4
POL,Department of Police,POL 47 MSB Training and Education Division,F,74445,7642.94,0,P1
POL,Department of Police,POL 47 MSB Training and Education Division,M,93986,14782.68,0,20
POL,Department of Police,POL 47 MSB Training and Education Division,M,93986,455.74,0,20
POL,Department of Police,POL 47 MSB Training and Education Division,M,93986,4414.2,0,20
POL,Department of Police,POL 47 MSB Training and Education Division,M,21800.2179,0,0,10
POL,Department of Police,POL 47 MSB Training and Education Division,M,62676,0,0,P1
POL,Department of Police,POL 47 MSB Training and Education Division,F,18896.5125,0,0,10
POL,Department of Police,POL 47 MSB Training and Education Division,F,62676,5142.66,0,P1
POL,Department of Police,POL 47 MSB Training and Education Division,F,60265,0,0,P1
POL,Department of Police,POL 47 MSB Training and Education Division,F,62676,497.2,0,P1
POL,Department of Police,POL 47 MSB Training and Education Division,F,82808.28,1652.64,0,N21
POL,Department of Police,POL 47 MSB Training and Education Division,M,60265,0,0,P1
POL,Department of Police,POL 47 MSB Training and Education Division,F,62676,22.6,0,P1
POL,Department of Police,POL 47 MSB Training and Education Division,M,62676,0,0,P1
POL,Department of Police,POL 47 MSB Training and Education Division,F,62676,0,0,P1
POL,Department of Police,POL 47 MSB Training and Education Division,M,62676,0,0,P1
POL,Department of Police,POL 47 MSB Training and Education Division,M,62676,0,0,P1
POL,Department of Police,POL 47 MSB Training and Education Division,F,62676,0,0,P1
POL,Department of Police,POL 47 MSB Training and Education Division,M,62676,0,0,P1
POL,Department of Police,POL 47 MSB Training and Education Division,M,62676,0,0,P1
POL,Department of Police,POL 47 Patrol Services Bureau,M,164759,831.74,0,A2
POL,Department of Police,POL 47 Patrol Services Bureau,F,82436,0,921.01,N17
POL,Department of Police,POL 47 Patrol Services Bureau,M,218000,0,0,EX2
POL,Department of Police,POL 47 Patrol Services Bureau,M,175604.63,18932.43,0,A3
POL,Department of Police,POL 47 PSB 1st District Community Operations,M,108084,0,5517.41,P4
POL,Department of Police,POL 47 PSB 1st District Community Operations,F,108084,1633.69,3710.33,P4
POL,Department of Police,POL 47 PSB 1st District Community Operations,M,108084,9762.18,11524.76,P4
POL,Department of Police,POL 47 PSB 1st District Community Operations,M,108084,0,11524.76,P4
POL,Department of Police,POL 47 PSB 1st District Community Operations,F,108084,1033.72,11524.76,P4
POL,Department of Police,POL 47 PSB 1st District Community Operations,M,124833,44.8,6372.48,A1
POL,Department of Police,POL 47 PSB 1st District Patrol,M,108084,15118.54,11524.76,P4
POL,Department of Police,POL 47 PSB 1st District Patrol,M,108084,36002.69,2870.87,P4
POL,Department of Police,POL 47 PSB 1st District Patrol,F,78947,7188.75,3732.58,16
POL,Department of Police,POL 47 PSB 1st District Patrol,M,108084,19903.18,11524.76,P4
POL,Department of Police,POL 47 PSB 1st District Patrol,M,113488,12485.62,7927.92,P5
POL,Department of Police,POL 47 PSB 1st District Patrol,M,108084,613.27,11524.76,P4
POL,Department of Police,POL 47 PSB 1st District Patrol,M,108084,15361.55,5517.41,P4
